2toVe5hfuIi97ytDPDbQFt,0.0294176707,0.8765182186,0.6130000000,0.0000000000,0.0000000000,0.1040000000,0.8396366768,1.0000000000,0.1558307534,0.4014937052,0.3590000000,9
7fYNunIzTO7yAHBQtvq8Fc,0.4427710843,0.6720647773,0.7240000000,0.0000000000,0.9090909091,0.1740000000,0.8612481403,1.0000000000,0.0412796698,0.4015715450,0.6410000000,1
5ZOEulH7fvK4ZkMLTOyKL0,0.2690763052,0.5080971660,0.3090000000,0.2790000000,0.5454545455,0.1270000000,0.7612716310,1.0000000000,0.0620227038,0.6945032795,0.1800000000,1
4xigPf2sigSPmuFH3qCelB,0.0802208835,0.6103238866,0.6150000000,0.0000672000,1.0000000000,0.1170000000,0.8624070159,0.0000000000,0.1702786378,0.6499911918,0.5610000000,5
5L0X8T8HNaUAIYw1oofg1M,0.0156626506,0.5809716599,0.7880000000,0.0000000000,0.9090909091,0.3700000000,0.8334821079,1.0000000000,0.0658410733,0.3438881401,0.3400000000,1
0d6bZwEAi1XblGRhnzPfgC,0.8755020080,0.4159919028,0.2850000000,0.0003540000,0.0000000000,0.0993000000,0.7678333725,1.0000000000,0.0315789474,0.2955414169,0.2130000000,6
5M3KOe4FGUidvRDUbFFdFk,0.5040160643,0.6953441296,0.4390000000,0.0003670000,0.1818181818,0.1090000000,0.8089108136,1.0000000000,0.0439628483,0.3767939006,0.3520000000,3
6tsOcBnaKgzK22yEiqRh8P,0.7068273092,0.9028340081,0.5070000000,0.0000314000,0.0000000000,0.1090000000,0.8099287448,1.0000000000,0.3900928793,0.5897800411,0.6950000000,3
7tGEAA1f8MydT7eVbbO9Zy,0.8564257028,0.7044534413,0.3320000000,0.4330000000,0.5454545455,0.0848000000,0.7386422363,1.0000000000,0.0438596491,0.6150574990,0.0628000000,6
57DJaoHdeeRrg7MWthNnee,0.0934738956,0.6953441296,0.8320000000,0.0000013200,0.7272727273,0.1830000000,0.8701902748,1.0000000000,0.0377708978,0.5040579128,0.4480000000,1
77louqSyp5KhwleVBa0nPW,0.1295180723,0.6204453441,0.4880000000,0.0000213000,0.7272727273,0.3350000000,0.8241797823,1.0000000000,0.0989680083,0.7049297188,0.1830000000,1
6tLWt7gkvvTSjS6OfJjiyJ,0.0241967871,0.8734817814,0.2350000000,0.0000000000,0.0909090909,0.1230000000,0.6961866729,1.0000000000,0.7213622291,0.6147789144,0.3990000000,9
1vXFnAO7zu7n0ErcJmGLZF,0.7449799197,0.4929149798,0.4390000000,0.0000000000,0.0000000000,0.0910000000,0.7624148461,1.0000000000,0.4045407637,0.3751961359,0.3690000000,3
4IOmpWHND1FVjT7EFeZhLp,0.0264056225,0.6831983806,0.6300000000,0.0000000000,0.3636363636,0.2840000000,0.8135306554,1.0000000000,0.0743034056,0.3174717626,0.2230000000,9
4Y6GIje3GErVRIq1Ff5BJq,0.0012048193,0.7145748988,0.7280000000,0.0693000000,0.3636363636,0.0753000000,0.8897658758,0.0000000000,0.0361197110,0.4505983424,0.9660000000,2
0baYVkFX4vIXXmIuHRWXDN,0.1074297189,0.6720647773,0.8320000000,0.0000000000,0.9090909091,0.7760000000,0.8900477645,0.0000000000,0.3508771930,0.6724705130,0.4980000000,5
0MAXHRBvH3yjPrmaIk0ela,0.9779116466,0.1568825911,0.0515000000,0.9520000000,0.9090909091,0.1060000000,0.5315480385,1.0000000000,0.0447884417,0.2925343417,0.0371000000,0
02Ygu8lo3qSknRpcBnspso,0.1566265060,0.8026315789,0.7140000000,0.0000000000,0.6363636364,0.1360000000,0.8212042910,1.0000000000,0.1991744066,0.4098307598,0.7940000000,1
5vDCp6yZAikAoJ6NOEEFdp,0.1295180723,0.3603238866,0.6610000000,0.0000000000,1.0000000000,0.1140000000,0.7858742463,1.0000000000,0.0653250774,0.4094825291,0.5510000000,1
5JtvedSVWW9McnoEAPJwQm,0.2821285141,0.8674089069,0.4270000000,0.0000000000,0.7272727273,0.1080000000,0.8043536137,1.0000000000,0.1155830753,0.5327234515,0.3660000000,1
227zkOoNpqRrzEPxvVRiF5,0.1987951807,0.4078947368,0.5980000000,0.0000000000,0.7272727273,0.1010000000,0.8498159894,1.0000000000,0.0248710010,0.3096877804,0.2940000000,1
1RJyToUKkGSEfJjavJHSsF,0.2419678715,0.5253036437,0.7070000000,0.1020000000,0.4545454545,0.2670000000,0.8077049565,1.0000000000,0.0280701754,0.3824311425,0.5450000000,1
6TRt2bniIq0EIlrDlje7b8,0.9096385542,0.5789473684,0.2920000000,0.0000010400,0.6363636364,0.1060000000,0.8202803226,1.0000000000,0.0375644995,0.4103059924,0.2230000000,6
7sd72KZS8D59g5NmhxyHpJ,0.0343373494,0.9170040486,0.6380000000,0.0000170000,0.9090909091,0.0725000000,0.8156448203,0.0000000000,0.2641898865,0.4095153037,0.7890000000,5
2Sla5cgNpVoRcckYjaAMKP,0.2700803213,0.8947368421,0.5460000000,0.0000080000,0.1818181818,0.0640000000,0.8412966878,0.0000000000,0.1207430341,0.4639089520,0.4900000000,2
5A1w94uzc1kO1Zhe8WWxC3,0.0651606426,0.7975708502,0.4270000000,0.0000362000,0.4545454545,0.1710000000,0.7843081983,0.0000000000,0.3178534572,0.3975484553,0.6050000000,2
4bE3cBcwAe7T5SklvbkiYZ,0.0013152610,0.5091093117,0.5680000000,0.0014400000,0.3636363636,0.0856000000,0.8271552737,0.0000000000,0.0351909185,0.5200314637,0.0705000000,2
7anSoGdgtmJTAPZBzcPhO6,0.5261044177,0.6892712551,0.6480000000,0.0000000000,0.0909090909,0.1040000000,0.8609975726,0.0000000000,0.3921568627,0.7047330709,0.6870000000,2
0TK2EY9qEOo7n2c1UGUukJ,0.0471887550,0.6143724696,0.4620000000,0.0000000000,0.0000000000,0.0831000000,0.7885991700,1.0000000000,0.1052631579,0.6966213420,0.5850000000,9
0DNtDpmYq7iw7v2RbMdBAy,0.3062248996,0.2368421053,0.6040000000,0.0000000000,1.0000000000,0.0795000000,0.8617179547,1.0000000000,0.0573787410,0.3143253950,0.1260000000,1
6ikDZX0oc8EKGj2vdMAEDv,0.0182730924,0.6133603239,0.6130000000,0.0000000000,0.3636363636,0.1250000000,0.8337953175,1.0000000000,0.0315789474,0.5077737401,0.2580000000,9
15VDHAMS4JCLziCjNkmQl1,0.8945783133,0.4453441296,0.3060000000,0.0000000000,0.8181818182,0.1030000000,0.7995145251,1.0000000000,0.0374613003,0.4805093182,0.2010000000,6
5SspaMrPfWyRCS0GpjIxa6,0.4287148594,0.4615384615,0.4960000000,0.0000000000,0.0909090909,0.1340000000,0.8302247279,1.0000000000,0.0766769866,0.3709763981,0.4500000000,9
2lN4uUYkGymwAL5hY6sSAd,0.1666666667,0.6366396761,0.5390000000,0.0000000000,0.6363636364,0.1890000000,0.8299115183,0.0000000000,0.0650154799,0.4501804655,0.3160000000,5
2Cj5LxM6O2HWQIr9p9h3TH,0.2188755020,0.3947368421,0.7900000000,0.0000086100,0.0000000000,0.2000000000,0.8707697126,0.0000000000,0.1444788442,0.7296336202,0.4800000000,2
2Nib4r0saYQf2pUV4RFDhl,0.1154618474,0.3896761134,0.7980000000,0.0000000000,0.8181818182,0.1810000000,0.8387910109,0.0000000000,0.4984520124,0.6135252836,0.1410000000,5
2shEeQzAAL3nnOXfB5pJXx,0.2469879518,0.7206477733,0.6060000000,0.0000011900,0.6363636364,0.1090000000,0.8728838775,1.0000000000,0.0534571723,0.4551130521,0.3290000000,1
6NebrV4ZigAoXIRbe11hxh,0.1305220884,0.3987854251,0.7470000000,0.0000000000,0.7272727273,0.0747000000,0.8700023491,1.0000000000,0.0647058824,0.8354179384,0.7760000000,1
18ssFhD04lWo1RzpcohnrG,0.8795180723,0.5637651822,0.3870000000,0.0000000000,1.0000000000,0.1110000000,0.8403727194,1.0000000000,0.0385964912,0.5325063194,0.3170000000,8
0xdd3lHoKgrqQVoI38Ojnw,0.0216867470,0.8097165992,0.8490000000,0.0000675000,0.0909090909,0.1870000000,0.8888105865,0.0000000000,0.2487100103,0.6973259973,0.8040000000,2
1BqFVpfIxPQ4baEGe7hxgr,0.0259036145,0.5941295547,0.6250000000,0.0000082000,0.0909090909,0.1110000000,0.8167567144,1.0000000000,0.3508771930,0.5310847184,0.1400000000,9
2VglTSXqaTKKjxduG95dGj,0.0246987952,0.3582995951,0.9580000000,0.0020600000,0.3636363636,0.3290000000,0.8756557826,1.0000000000,0.3477812178,0.7781933787,0.8730000000,9
415Qh0jfE8ElFg7JaJ4MfF,0.2178714859,0.7500000000,0.7870000000,0.0179000000,0.4545454545,0.0835000000,0.8420953723,1.0000000000,0.0541795666,0.3768799341,0.7710000000,1
4AbTOGtRCtPK2IXsDiCzMF,0.2449799197,0.8269230769,0.6670000000,0.0118000000,0.8181818182,0.2580000000,0.7958343121,0.0000000000,0.0949432405,0.3605663462,0.7760000000,5
6tqIes4TjudsjfIpK4P2Jh,0.0687751004,0.8188259109,0.6130000000,0.0000000000,0.1818181818,0.1070000000,0.8080494871,1.0000000000,0.1805985552,0.4301305661,0.5620000000,9
2H60EiDMGTnzer2D8I6DMv,0.9166666667,0.7064777328,0.2900000000,0.0000208000,0.3636363636,0.0950000000,0.8315871897,0.0000000000,0.0526315789,0.5651539795,0.3980000000,4
76WMWYa1iqRTHZotPuuEuc,0.9246987952,0.4473684211,0.2670000000,0.0000173000,0.5454545455,0.1210000000,0.7886618119,0.0000000000,0.0600619195,0.3202535120,0.3220000000,4
1Gz96Ab9xAEcaUTwaFx0ON,0.1736947791,0.7955465587,0.6830000000,0.0000000000,0.6363636364,0.7060000000,0.8551092319,1.0000000000,0.2115583075,0.5162091187,0.5700000000,1
4MzhmCOgPB7xb87f1CXjlA,0.4297188755,0.5465587045,0.6430000000,0.0000000000,0.4545454545,0.1740000000,0.8659149636,0.0000000000,0.2972136223,0.7297483316,0.3280000000,2
04fBskFuMgIx0T0ob7uIhd,0.3242971888,0.6285425101,0.4270000000,0.0000083500,1.0000000000,0.1350000000,0.7872053872,0.0000000000,0.3436532508,0.7873416062,0.4080000000,5
4sf2L157iEgAR7yrCNLgSq,0.2319277108,0.5688259109,0.6490000000,0.0000000000,0.8181818182,0.3410000000,0.8550622504,1.0000000000,0.0509803922,0.5977811554,0.3760000000,1
6DxQb1QXBymgaMBZJujxV2,0.2771084337,0.8410931174,0.6270000000,0.0000000000,1.0000000000,0.1990000000,0.8360504267,0.0000000000,0.1816305470,0.4426300027,0.7600000000,5
1Sm3NRIXjCqYWSi8NlV8fd,0.1626506024,0.7844129555,0.5420000000,0.0000000000,0.0000000000,0.1400000000,0.8216741054,1.0000000000,0.4891640867,0.4607134225,0.3260000000,9
4dyrqiXUcK29hzrL2elqO3,0.1234939759,0.7985829960,0.7270000000,0.0000095900,0.0909090909,0.2220000000,0.8335760708,1.0000000000,0.1300309598,0.4299503054,0.3430000000,9
6jGyDvL1Rf4XfwTb25o1HN,0.2309236948,0.8937246964,0.2990000000,0.0000076200,0.1818181818,0.1620000000,0.8083626967,1.0000000000,0.1083591331,0.5611923422,0.5500000000,9
6RZmhpvukfyeSURhf4kZ0d,0.0030823293,0.7398785425,0.6640000000,0.3500000000,0.0000000000,0.1330000000,0.8539033748,1.0000000000,0.0311661507,0.4835000061,0.6610000000,9
66RPX3Neyf2jim51gdtjqd,0.3142570281,0.6852226721,0.5330000000,0.0359000000,0.9090909091,0.1710000000,0.8072351421,1.0000000000,0.0794633643,0.3420773400,0.5200000000,1
1KcOU0q9AMXV9xi4tSzzCc,0.0510040161,0.3714574899,0.6130000000,0.0017100000,0.6363636364,0.2820000000,0.8512097721,1.0000000000,0.0306501548,0.6308221114,0.0966000000,1
2ulB68v8LGCfQMk0giZZ5S,0.0376506024,0.7844129555,0.8320000000,0.0000000000,0.0909090909,0.0780000000,0.8827969619,1.0000000000,0.2858617131,0.6292735087,0.9620000000,9
15NQ3x1f2GUhqs8oBXhTqp,0.8182730924,0.5293522267,0.6540000000,0.0000083400,0.5454545455,0.2110000000,0.7903688043,0.0000000000,0.2229102167,0.3244363782,0.5440000000,4
5V9lnDn1hePoudMfKfCTNl,0.7439759036,0.5495951417,0.5510000000,0.0000535000,0.0909090909,0.5830000000,0.7770730561,1.0000000000,0.4509803922,0.3110807035,0.6380000000,3
2oxVsplqsSKG9X9Rqw8ZSb,0.2550200803,0.5607287449,0.7490000000,0.0000000000,0.8181818182,0.0785000000,0.9022786000,1.0000000000,0.0550051600,0.3221872171,0.3400000000,1
0YbXuCsQwrsh5x0hgnED6z,0.1716867470,0.7408906883,0.6340000000,0.0000000000,0.0909090909,0.2040000000,0.8521337405,1.0000000000,0.3715170279,0.7123818576,0.5330000000,9
3m49rgJQUz5GU07RWjf5SH,0.7901606426,0.8218623482,0.3850000000,0.0000000000,0.9090909091,0.1030000000,0.7880980346,0.0000000000,0.4293085655,0.5489469091,0.7420000000,4
2n460Dh5V5aPXkfTAh2Myz,0.0384538153,0.9018218623,0.6480000000,0.0000000000,0.0909090909,0.2350000000,0.8643958970,1.0000000000,0.2693498452,0.5241569742,0.6520000000,9
5X3rA2iFKmOIG33Kheij8T,0.0247991968,0.8542510121,0.7360000000,0.0000000000,0.0909090909,0.0893000000,0.8362696735,1.0000000000,0.3797729618,0.3788587043,0.6740000000,9
1GofdWoWnV6F7sozQfoE79,0.9769076305,0.4200404858,0.2620000000,0.0000025800,0.8181818182,0.1060000000,0.7434030225,1.0000000000,0.0343653251,0.4336948105,0.3110000000,6
2LQ1S3qrZdQrV0otQOtdGX,0.2630522088,0.4585020243,0.3160000000,0.0008940000,0.0000000000,0.1350000000,0.8061232480,1.0000000000,0.0326109391,0.5146769033,0.1770000000,9
2qND8W95D4UIab4MszDGyS,0.2630522088,0.4585020243,0.3160000000,0.0008940000,0.0000000000,0.1350000000,0.8061232480,1.0000000000,0.0326109391,0.5146769033,0.1770000000,9
3AMQUcKmht3G7PhvTJYuZ4,0.2630522088,0.4585020243,0.3160000000,0.0008940000,0.0000000000,0.1350000000,0.8061232480,1.0000000000,0.0326109391,0.5146769033,0.1770000000,9
54OjRoNNwpExHizhCKhddk,0.9357429719,0.4969635628,0.3670000000,0.0008760000,0.9090909091,0.1110000000,0.8274371623,1.0000000000,0.0317853457,0.5494057544,0.4550000000,8
6lMqDaZjoqe6J1p8TdHuBZ,0.9769076305,0.4200404858,0.2620000000,0.0000025800,0.8181818182,0.1060000000,0.7434030225,1.0000000000,0.0343653251,0.4336948105,0.3110000000,6
2KZVUNMAbJ30Tvy9PkY7dB,0.4156626506,0.7297570850,0.6460000000,0.0000000000,0.3636363636,0.0841000000,0.8183854044,0.0000000000,0.0326109391,0.4111458431,0.8980000000,2
2ZEq4HT450Ye9IFGPTl9qV,0.0949799197,0.7054655870,0.9210000000,0.0000190000,0.4545454545,0.1590000000,0.8725550074,1.0000000000,0.0437564499,0.5079580976,0.7220000000,1
3sdYpdTTn4fdfu4cyisnt0,0.1395582329,0.8259109312,0.5770000000,0.0000000000,0.0909090909,0.0827000000,0.8456972829,1.0000000000,0.4231166151,0.7006731096,0.4590000000,9
5CpsIb7SMFHjmAG8RvIWfq,0.1757028112,0.6690283401,0.7480000000,0.0000000000,0.1818181818,0.2540000000,0.8643175946,0.0000000000,0.2125902993,0.7045855849,0.5090000000,2
54JxxJ2KW8nCeb6ZnroLA0,0.1285140562,0.6680161943,0.7220000000,0.0000000000,0.4545454545,0.1060000000,0.8380079868,1.0000000000,0.0351909185,0.3793871958,0.6000000000,1
6LMTqDK4uVR8XsCzel1nkH,0.3072289157,0.5414979757,0.4310000000,0.0000000000,0.0000000000,0.1010000000,0.8132331063,1.0000000000,0.0385964912,0.5317565990,0.0954000000,9
5dAtKXyrQoQW054LZqJ5dP,0.0015361446,0.4331983806,0.8770000000,0.0037200000,0.4545454545,0.0943000000,0.8656800564,0.0000000000,0.0861713106,0.3093846148,0.1130000000,2
42EG9CclEoBnRq7X5B7O9j,0.1194779116,0.9716599190,0.4120000000,0.0000000000,0.0909090909,0.0903000000,0.7629629630,1.0000000000,0.6264189886,0.4958273759,0.4900000000,9
5eViBefGU8Fm9OAeJVZJjW,0.1716867470,0.9251012146,0.5830000000,0.0000000000,0.6363636364,0.1390000000,0.8157231227,0.0000000000,0.4664602683,0.5525889934,0.5880000000,5
6qBFSepqLCuh5tehehc1bd,0.7630522088,0.6477732794,0.3550000000,0.0000701000,0.9090909091,0.1140000000,0.8181504972,0.0000000000,0.0670794634,0.4896247711,0.4370000000,4
6smYfKpqsvpmqBXkLjYGJo,0.0965863454,0.5414979757,0.6480000000,0.0000000000,0.9090909091,0.1180000000,0.8694855532,1.0000000000,0.1640866873,0.6640310376,0.5110000000,1
2Yv2mHzr5AQavVdwQjEokV,0.4759036145,0.6852226721,0.3300000000,0.0008710000,0.1818181818,0.0640000000,0.7642627829,1.0000000000,0.1537667699,0.2826200065,0.3360000000,3
1lO9CZo6eDrOy0S7khgryG,0.0048192771,0.7651821862,0.7470000000,0.0053600000,0.8181818182,0.5880000000,0.8549526270,1.0000000000,0.0474716202,0.5528061256,0.0687000000,1
0AnZrWo2TuUX5BnFjsoy3N,0.3353413655,0.7834008097,0.2530000000,0.0000013600,0.1818181818,0.2210000000,0.7891316263,1.0000000000,0.0506707946,0.3774084255,0.6060000000,3
1OW47kPsWJfvhcQ7V7XwhC,0.2560240964,0.8178137652,0.7360000000,0.0002730000,0.8181818182,0.1050000000,0.8756714431,0.0000000000,0.1176470588,0.3686453003,0.8060000000,5
6szrrh2IL7cgu4q6D5ryW0,0.5491967871,0.7621457490,0.4110000000,0.0000419000,0.0000000000,0.2280000000,0.7723122700,1.0000000000,0.0279669763,0.4098553408,0.4840000000,3
2Q04BmXs7Sr7ThizTmERj6,0.1485943775,0.6487854251,0.6440000000,0.0000000000,0.0909090909,0.0791000000,0.8479680526,1.0000000000,0.0350877193,0.4340225572,0.4710000000,9
3fGnrtrtL1IHSX9t4DKOYf,0.5803212851,0.5080971660,0.4620000000,0.0000000000,1.0000000000,0.7210000000,0.8217680683,1.0000000000,0.0273477812,0.3977410064,0.3040000000,8
2AqbOAAgaNRygNIJYcM69I,0.0345381526,0.3117408907,0.6160000000,0.0000040100,0.7272727273,0.1020000000,0.8308354866,1.0000000000,0.0374613003,0.2960903925,0.4100000000,1
3PdcxgzpWzAsUGgkmykIFc,0.3604417671,0.8491902834,0.4540000000,0.0000000000,0.9090909091,0.0755000000,0.7972750763,0.0000000000,0.1620227038,0.6554399794,0.8040000000,5
6QvolntlpSFucqR9f91AoK,0.1064257028,0.9625506073,0.6000000000,0.0000000000,0.0000000000,0.0712000000,0.8664160990,0.0000000000,0.0707946336,0.5122679656,0.8220000000,2
2FVMbLuIxo0dz3KLXgN6Jh,0.0266064257,0.8522267206,0.7150000000,0.0554000000,0.1818181818,0.0831000000,0.8451961475,1.0000000000,0.0942208462,0.5162910554,0.4280000000,9
6cyH3OGfKQBevSYxJFIUCx,0.5331325301,0.6852226721,0.6510000000,0.0000380000,0.4545454545,0.0956000000,0.8503641062,0.0000000000,0.0576883385,0.7042168699,0.5430000000,2
10u2iOS0r6plfb9GknD7g4,0.4116465863,0.8188259109,0.6240000000,0.0000000000,0.7272727273,0.1080000000,0.8619058805,0.0000000000,0.1599587203,0.3482758479,0.6290000000,5
0U4bETGvA2xw24gyTloxIJ,0.0093775100,0.9443319838,0.4750000000,0.0000000000,0.0909090909,0.1630000000,0.8627828674,1.0000000000,0.2414860681,0.5323137682,0.7290000000,9
5qJF3xMbNjsPuqQDRkfUl1,0.0181726908,0.5668016194,0.7350000000,0.0000085400,0.0000000000,0.0571000000,0.8402787566,1.0000000000,0.0658410733,0.6064377630,0.2700000000,9
2OU13apOMaGALVlSb2PzPi,0.5763052209,0.8208502024,0.5800000000,0.0000000000,0.5454545455,0.0748000000,0.8648343904,0.0000000000,0.0670794634,0.3275499711,0.6590000000,4
3p6aRY0ePa28UM85z9X8iS,0.1024096386,0.7742914980,0.6960000000,0.0000000000,0.9090909091,0.1480000000,0.8584918957,0.0000000000,0.0693498452,0.6557308545,0.9160000000,5
3IxyYgcTYye9jrZ3HQMohV,0.0171686747,0.6953441296,0.8160000000,0.0000010400,0.5454545455,0.2210000000,0.8418134837,0.0000000000,0.1279669763,0.4263205116,0.6770000000,2
4yQluMXsIRql36ErBHux2f,0.1736947791,0.3623481781,0.4350000000,0.0010600000,0.1818181818,0.0986000000,0.7955837444,1.0000000000,0.0739938080,0.6387289986,0.3360000000,9
2PFEoq7tgZMSqsGjLtAPRx,0.6606425703,0.7429149798,0.7450000000,0.0000025900,0.5454545455,0.0993000000,0.8583979328,1.0000000000,0.2187822497,0.4927834291,0.8490000000,8
6coH4flcRQXg8TrFVSkusr,0.0698795181,0.8957489879,0.9070000000,0.0000000000,1.0000000000,0.2480000000,0.8648187299,1.0000000000,0.2837977296,0.4294873633,0.7710000000,1
1dnsojUNfvhiztcITLzruj,0.1435742972,0.8461538462,0.6270000000,0.0000000000,0.5454545455,0.0657000000,0.8710829222,0.0000000000,0.2033023736,0.5858061133,0.6520000000,2
5Py8zRKGkZvgHniVVtvNCN,0.8122489960,0.5728744939,0.4380000000,0.0000000000,0.0000000000,0.2120000000,0.8211729700,0.0000000000,0.0378740970,0.4798497282,0.6920000000,4
1Xd0PWZV3LCEGzc7fkjTeu,0.0236947791,0.7844129555,0.7200000000,0.0000000000,1.0000000000,0.1140000000,0.8557982930,0.0000000000,0.1991744066,0.6353614021,0.4900000000,5
1akB0Fn6w8U0j2hrDcj1kZ,0.0491967871,0.7621457490,0.5030000000,0.0000000000,0.1818181818,0.1500000000,0.8423302795,1.0000000000,0.0418988648,0.5608236273,0.6480000000,9
2riMQleCMgZoZRLbhBHuY6,0.0835341365,0.4362348178,0.7410000000,0.0000000000,0.5454545455,0.1400000000,0.8654608096,0.0000000000,0.3704850361,0.3400576015,0.4220000000,2
33NAQaVm6TRv1phc0fPsfb,0.0696787149,0.8876518219,0.5540000000,0.0000000000,0.0909090909,0.0521000000,0.8471537076,1.0000000000,0.3116615067,0.5164999939,0.5850000000,9
6t5MVzUCfeK1ASDMkKadxW,0.7891566265,0.5070850202,0.3490000000,0.0000000000,0.2727272727,0.1070000000,0.7691958343,0.0000000000,0.4035087719,0.2984747492,0.3220000000,4
34d7sGX6WUqq8f04e7CSNF,0.0134538153,0.8815789474,0.4930000000,0.0002410000,0.0909090909,0.3850000000,0.8400908308,1.0000000000,0.2115583075,0.5939956819,0.0495000000,9
3As0OA5B06BxLfADvYyG8L,0.1997991968,0.6437246964,0.8410000000,0.0003950000,0.1818181818,0.0836000000,0.9094511001,0.0000000000,0.0565531476,0.4958068917,0.5060000000,2
5vDjcNbN4m9fxWcrpR64Wu,0.3052208835,0.6002024291,0.4300000000,0.0000000000,0.0000000000,0.0896000000,0.7990447107,1.0000000000,0.0444788442,0.5001823091,0.0955000000,9
0gySkOOewOdZtHG8stPEB8,0.5943775100,0.6255060729,0.4280000000,0.0000000000,0.6363636364,0.1920000000,0.8065147600,0.0000000000,0.0392156863,0.5818362824,0.3590000000,4
6T78uCv6W58xPrNpS6yZZt,0.4969879518,0.8744939271,0.4400000000,0.0000000000,0.4545454545,0.3200000000,0.7573095294,0.0000000000,0.5706914345,0.5616184128,0.8480000000,2
0w1x05XBSRIuVmKd3D0IPd,0.0275100402,0.7095141700,0.6450000000,0.0001740000,0.7272727273,0.3270000000,0.8913319239,0.0000000000,0.1692466460,0.4422735783,0.5760000000,5
